,lemma,pos,freq
32531,gnopen,VERB,1
32532,Kerosine,PROPN,5
32533,"10,en",NOUN,1
32534,Toep,PROPN,1
32535,Josefien,PROPN,9
32536,tegenop,ADV,6
32537,Leuken,PROPN,1
32538,zalmkleurig,ADJ,1
32539,schoudertas,NOUN,1
32540,WhatsApp,VERB,2
32541,Jolijn,PROPN,16
32542,Minecraf,PROPN,2
32543,Entropia,PROPN,5
32544,Dzifa,PROPN,6
32545,"Saar.""Geen",DET,1
32546,dzifa,PROPN,6
32547,slenteren,VERB,6
32548,E-book,NOUN,1
32549,Urgg,NOUN,1
32550,uhm,INTJ,10
32551,schijtert,NOUN,1
32552,bons,NOUN,5
32553,Maaammm,PROPN,1
32554,Salami,PROPN,2
32555,voicemail,NOUN,7
32556,Hey,PROPN,18
32557,zwijgen,VERB,5
32558,Whaa,SYM,1
32559,Saars,ADJ,1
32560,Gehoorzamend,VERB,1
32561,dzzzz,PROPN,1
32562,dzzz,NOUN,1
32563,volleybalwedstrijd,NOUN,10
32564,opwarmspelle,NOUN,1
32565,i.p.v.,SYM,3
32566,13.05,NUM,1
32567,MovieStarPlaneten,PROPN,1
32568,CKV,PROPN,3
32569,Lusia,PROPN,3
32570,Jeske,PROPN,2
32571,wachtwoorid,NOUN,5
32572,Deniz,PROPN,6
32573,fietsbanid,NOUN,2
32574,Supererg,PROPN,3
32575,stapten,VERB,6
32576,EHBO,NOUN,21
32577,i.v.n,SYM,1
32578,opruimdag,NOUN,1
32579,kwisbeek,PROPN,1
32580,Vios,PROPN,3
32581,11-7,SYM,1
32582,dansmariet,NOUN,3
32583,ijszaak,NOUN,5
32584,PC,NOUN,26
32585,RIFT,PROPN,1
32586,berie,NOUN,1
32587,groetje,PROPN,4
32588,stonden,VERB,2
32589,ondiepe,ADJ,6
32590,Luek,ADJ,1
32591,t,PRON,21
32592,daa,SYM,1
32593,Zach,PROPN,1
32594,Cody,PROPN,8
32595,eegeks,NOUN,1
32596,stme,NOUN,1
32597,reish,NOUN,1
32598,waaaa,PROPN,6
32599,anaconda,VERB,1
32600,megaveel,NOUN,6
32601,ringkelen,NOUN,1
32602,horens,NOUN,10
32603,meidenspell,NOUN,1
32604,Jongensspellen,PROPN,2
32605,Meidenspellen,VERB,2
32606,verdwaald,ADJ,8
32607,lulen,VERB,1
32608,11:50,PROPN,3
32609,dwervelwind,NOUN,6
32610,2.7,NUM,1
32611,Chantalle,ADJ,1
32612,Wilfred,PROPN,5
32613,Annet,PROPN,5
32614,Suzanne,PROPN,17
32615,neptaartje,NOUN,1
32616,sponsen,VERB,1
32617,taartvorm,NOUN,1
32618,uitknippen,VERB,6
32619,tafelkleed,ADJ,1
32620,ik-vorm,NOUN,10
32621,Tt,NOUN,2
32622,p,NOUN,4
32623,exkofchip,NOUN,1
32624,Hondje,NOUN,5
32625,Kelvin,PROPN,8
32626,Kelvins,NOUN,1
32627,Haaaaaaaaaa,PROPN,1
32628,trekkertrek,PROPN,3
32629,Meerkerk,PROPN,3
32630,spektakel,NOUN,4
32631,Bijv.,SYM,6
32632,case,SYM,1
32633,fendt,PROPN,1
32634,Styer,PROPN,4
32635,deutz,PROPN,1
32636,new,PROPN,4
32637,claas,NOUN,2
32638,full,SYM,3
32639,pull,PROPN,2
32640,of,DET,1
32641,vaen,NOUN,1
32642,èèn,NOUN,6
32643,irt,ADV,1
32644,naanenie,NOUN,1
32645,outeeg,VERB,1
32646,sierdraad,NOUN,1
32647,dierentuinverzorgers,NOUN,1
32648,voetenbank,SYM,1
32649,stemapparaa,NOUN,1
32650,muziekstandaard,NOUN,1
32651,Meeuwis,PROPN,1
32652,Se,PROPN,4
32653,Eu,PROPN,1
32654,Pego,PROPN,1
32655,Rivers,PROPN,1
32656,Babylon,PROPN,1
32657,paaslied,NOUN,2
32658,tokkelaanslag,NOUN,1
32659,klaag,NOUN,1
32660,verkoopster,NOUN,9
32661,Alsjeblieft,SYM,30
32662,ophebben,ADV,2
32663,Zoë,SYM,1
32664,bouw-,SYM,1
32665,lienoozienen,ADJ,1
32666,Luistert,VERB,1
32667,Lassie,NOUN,3
32668,Sheltie,NOUN,2
32669,lassie,NOUN,3
32670,Lassi,PROPN,3
32671,Micheal,PROPN,20
32672,debat,NOUN,1
32673,steegjes,NOUN,8
32674,donder,PROPN,1
32675,binnenspeellen,VERB,1
32676,li,ADV,3
32677,verschuilen,VERB,2
32678,Jiet,PROPN,1
32679,Berendje,PROPN,7
32680,Vakasie,PROPN,1
32681,Xaill,PROPN,1
32682,Xina,PROPN,1
32683,Ielk,PROPN,1
32684,Betekenen,VERB,2
32685,kibbeling,NOUN,18
32686,kind/moeder,PROPN,1
32687,rijkleding,NOUN,3
32688,Woordjes,NOUN,1
32689,vergeeen,VERB,11
32690,Puaw,PROPN,1
32691,Lich,PROPN,1
32692,Boomen,PROPN,1
32693,Smeeren,PROPN,9
32694,vloow,NOUN,1
32695,Laager,NOUN,5
32696,fee,SYM,25
32697,grot,SYM,10
32698,pel,VERB,6
32699,hooren,VERB,11
32700,wep,DET,6
32701,eew,SCONJ,3
32702,mieouw,NOUN,2
32703,hobie,NOUN,8
32704,Misen,NOUN,8
32705,koonein,NOUN,1
32706,zitten,NOUN,2
32707,afgrond,NOUN,8
32708,denderen,VERB,5
32709,overleefen,VERB,10
32710,klemmen,VERB,3
32711,busongeluk,NOUN,1
32712,gedeukken,VERB,1
32713,jongensstem,NOUN,2
32714,meisjesstem,NOUN,1
32715,Trekken,VERB,1
32716,Jungle,PROPN,3
32717,journalist,PROPN,1
32718,antillen,NOUN,1
32719,graaien,VERB,6
32720,driftig,ADJ,4
32721,Worm,PROPN,3
32722,signaleren,VERB,4
32723,multitasker,NOUN,1
32724,Sueno,PROPN,1
32725,jampo,NOUN,1
32726,laborant,NOUN,3
32727,pers.,NOUN,3
32728,promoveren,VERB,11
32729,fiks,ADJ,4
32730,bonus,NOUN,1
32731,salaris,NOUN,7
32732,Ucheme,PROPN,1
32733,haaiö,ADJ,1
32734,istoflakei,NOUN,1
32735,aliën,NOUN,8
32736,headse,NOUN,1
32737,opzette,VERB,1
32738,Tiro,PROPN,2
32739,Toco,PROPN,2
32740,uithoorplank,PROPN,1
32741,Vertel,VERB,23
32742,vervloeken,VERB,2
32743,coördinat,NOUN,4
32744,nasa,ADJ,1
32745,y.,SYM,1
32746,wreedzaam,NOUN,1
32747,X.,PROPN,6
32748,unicorn,ADJ,5
32749,y.,NOUN,1
32750,misgelopen,VERB,1
32751,bedrog,NOUN,4
32752,y.,PROPN,5
32753,levenslang,NOUN,12
32754,mzvj,NOUN,1
32755,vj,ADJ,1
32756,j.emj,NOUN,1
32757,nemj,NOUN,1
32758,fc,PROPN,2
32759,Ducni,PROPN,1
32760,meseten,VERB,1
32761,Me,PRON,3
32762,Hengelo,PROPN,22
32763,EHV,PROPN,2
32764,snuffeol,VERB,5
32765,verze,NOUN,1
32766,triaan,NOUN,1
32767,lioen,NOUN,1
32768,uw,ADJ,2
32769,hgh,NOUN,15
32770,opstoppen,VERB,6
32771,succesvol,ADJ,11
32772,veilingmeester,NOUN,2
32773,Foruin,PROPN,1
32774,W.V.W.,NOUN,1
32775,W.V.W.,PROPN,2
32776,gescholden,VERB,8
32777,BVA,PROPN,2
32778,gap,SYM,2
32779,to,CCONJ,1
32780,paas,ADJ,1
32781,jongensfilm,NOUN,1
32782,Ablas,PROPN,1
32783,bouw,PROPN,1
32784,manjet,NOUN,1
32785,Quicksilver,PROPN,1
32786,doorgereden,VERB,3
32787,krultang,NOUN,4
32788,21.45,NUM,3
32789,23.30,NUM,7
32790,paardrijvriendin,NOUN,1
32791,Areméne,PROPN,1
32792,gfd,NOUN,1
32793,l.w.h.n,PROPN,1
32794,toe,ADJ,3
32795,waaren,ADV,4
32796,bib,NOUN,2
32797,verander,VERB,2
32798,dennenboom,NOUN,9
32799,Toms,PROPN,15
32800,deurklink,NOUN,6
32801,chocoladepasta,NOUN,6
32802,opvangcentrum,NOUN,9
32803,Supermooi,NOUN,3
32804,trekpleister,NOUN,1
32805,Eeuw,PROPN,2
32806,Ariane,PROPN,45
32807,says,PROPN,8
32808,Ariane,SYM,4
32809,too,SYM,5
32810,says,SYM,2
32811,oma-achtig,ADJ,1
32812,ge-sms't,ADJ,2
32813,gesms't,SYM,1
32814,Gilde,VERB,18
32815,Sms'te,PROPN,1
32816,Gekkelaan,PROPN,1
32817,;),PUNCT,1
32818,bleekjes,NOUN,1
32819,vampietelefoon,NOUN,1
32820,sms'te,VERB,3
32821,treuzelen,VERB,5
32822,Lola,SYM,1
32823,ijsberen,ADV,2
32824,W-w-w-w-w-wat,ADV,1
32825,d-d-d-dat,SCONJ,1
32826,vampieschool,NOUN,1
32827,x'jes,NOUN,1
32828,Ieeeeek,PROPN,1
32829,Arienes,PROPN,1
32830,hoektanid,NOUN,7
32831,beest,VERB,5
32832,kerkhof,NOUN,44
32833,verstopplaats,NOUN,4
32834,bekleed,VERB,1
32835,vlagget,NOUN,10
32836,drupt,VERB,4
32837,vampiediploma,PROPN,1
32838,scholenvoetbaltoernooi,NOUN,9
32839,kampioensbeker,NOUN,3
32840,Snoepfabriek,PROPN,1
32841,Uilenest,PROPN,1
32842,schakelen,NOUN,2
32843,ZNC,PROPN,2
32844,Z.N.C.,PROPN,1
32845,curry,PROPN,8
32846,Z.N.O.,NOUN,1
32847,noorster,PROPN,1
32848,Hahahahaha,PROPN,7
32849,goede,ADJ,4
32850,hondenbescherming,NOUN,3
32851,Statenlaan,PROPN,2
32852,108,NUM,4
32853,2582,NUM,2
32854,GV,PROPN,2
32855,070-3388538,SYM,1
32856,E-mail,NOUN,3
32857,info@hondenbescherming.nl,SYM,1
32858,bowlen,PROPN,2
32859,animator,NOUN,1
32860,Macjoh,PROPN,2
32861,goedemorgen,PRON,6
32862,opgave,NOUN,3
32863,1-2-3-5-7,NOUN,1
32864,Poe,INTJ,2
32865,gefluister,NOUN,2
32866,dagn,VERB,1
32867,Inger,PROPN,5
32868,Oppe,NOUN,1
32869,Stiene,PROPN,1
32870,Bleu,PROPN,3
32871,Stalles,PROPN,2
32872,Oppe,PROPN,1
32873,Stine,PROPN,1
32874,verbeterden,VERB,1
32875,supersuperlief,NOUN,1
32876,car,PROPN,3
32877,peutren,VERB,4
32878,Antenie,PROPN,1
32879,geüpgrade,VERB,1
32880,88.000,NUM,1
32881,voorstonen,VERB,1
32882,stommer,NOUN,2
32883,voetbalposter,NOUN,1
32884,Wieger,PROPN,16
32885,Cobra,PROPN,4
32886,Wissal,PROPN,10
32887,Roxanna,PROPN,4
32888,Stientje,PROPN,5
32889,verrijkingsgroep,PROPN,1
32890,superslim,ADJ,10
32891,wissal,PROPN,1
32892,omging,VERB,3
32893,wissal,ADV,2
32894,mam,PRON,2
32895,windstote,NOUN,1
32896,schatting,NOUN,3
32897,10.000,NUM,43
32898,Stille,PROPN,4
32899,evenaar,NOUN,3
32900,haant,NOUN,4
32901,damt,NOUN,2
32902,vechten,NOUN,14
32903,moeten,DET,4
32904,Computer/iPod,PROPN,1
32905,derglijk,ADJ,1
32906,slag,VERB,6
32907,proefkonijn,NOUN,4
32908,Circusacts,PROPN,3
32909,Gaia,PROPN,12
32910,apen,NOUN,4
32911,Ceren,PROPN,2
32912,yeah,SYM,7
32913,media,PROPN,1
32914,behalve,ADV,1
32915,jongedame,NOUN,11
32916,Instappen,NOUN,1
32917,mauw,ADV,1
32918,smijten,VERB,8
32919,schepnet,NOUN,4
32920,skippybal,NOUN,22
32921,HKCD,PROPN,1
32922,Hengeloos,PROPN,1
32923,Korfbal,PROPN,1
32924,Club,PROPN,15
32925,Lig,ADV,1
32926,Fiko,PROPN,1
32927,allerlaat,ADJ,14
32928,Lukie,PROPN,1
32929,Bully,PROPN,11
32930,Britneys,PROPN,6
32931,bijpassen,VERB,5
32932,oppernerd,VERB,1
32933,Swahili,PROPN,1
32934,IQ,NOUN,5
32935,230,SYM,1
32936,Hoorns,ADJ,8
32937,Slosdanle,NOUN,1
32938,buschauffeur,NOUN,18
32939,oorlogskant,NOUN,1
32940,schoolschaatsen,VERB,6
32941,dropveterrace,NOUN,1
32942,alleraller-,NOUN,1
32943,stop-,SYM,1
32944,Roeby,ADV,1
32945,ja-ha,NOUN,1
32946,stommelen,VERB,2
32947,mompelen,VERB,14
32948,rekentoets,NOUN,10
32949,roeby,NOUN,2
32950,Roeby,PROPN,7
32951,Roeby,NOUN,2
32952,stuifen,VERB,1
32953,nekvel,NOUN,6
32954,Plons,SYM,1
32955,Voortaan,ADV,4
32956,kartrijid,NOUN,1
32957,nepbome,VERB,1
32958,nepbloem,NOUN,6
32959,Hondenkoekjes,ADJ,1
32960,zovaak,NOUN,1
32961,www.vva.nl,NOUN,1
32962,dtusch,ADJ,1
32963,veldje,NOUN,2
32964,Mormet,PROPN,1
32965,Bela,PROPN,5
32966,Doras,PROPN,1
32967,Vries,PROPN,11
32968,Superbebyy,PROPN,1
32969,zwartbaart,PROPN,2
32970,karnon,NOUN,1
32971,hysterisch,ADJ,12
32972,dolfijnentrainer,NOUN,12
32973,vetot,ADJ,1
32974,Haagse,PROPN,7
32975,poort,PROPN,16
32976,woongenot,NOUN,14
32977,SLOT,NOUN,1
32978,kelen,VERB,1
32979,jibie,PROPN,2
32980,winterpeen,NOUN,1
32981,nach,NOUN,12
32982,zw,SYM,1
32983,Circusdirecteuren,PROPN,2
32984,dement,ADJ,1
32985,Noorthuis,PROPN,1
32986,Jocel,PROPN,1
32987,Daryl,PROPN,2
32988,Derol,PROPN,1
32989,Angelieq,PROPN,1
32990,Anjeliek,ADJ,1
32991,aals,NOUN,1
32992,verslinden,VERB,10
32993,Pookie,PROPN,1
32994,pookie,NOUN,2
32995,Pookie,VERB,1
32996,Filton,PROPN,2
32997,grijs-groen,ADJ,1
32998,gelede,ADJ,1
32999,rondreizen,NOUN,3
33000,walvisos,NOUN,1
33001,internettaal,NOUN,24
33002,szuiid,NOUN,1
33003,oprui,NOUN,1
33004,kuipsel,NOUN,1
33005,but,NOUN,7
33006,Carnavalskleren,PROPN,1
33007,glittermeisje,VERB,1
33008,Jewel,PROPN,1
33009,lentespulal,NOUN,1
33010,prikkelball,NOUN,1
33011,denneappel,NOUN,1
33012,zondagoch-,SYM,1
33013,tend,ADJ,3
33014,Pokémon,NOUN,2
33015,Jacksons,PROPN,2
33016,bijt,NOUN,13
33017,Minne,PROPN,2
33018,close,SYM,5
33019,oovernhoenuw,NOUN,1
33020,kuringeent,ADJ,1
33021,roie,VERB,1
33022,joo,SYM,1
33023,onkr,VERB,1
33024,saté,ADJ,1
33025,thing,SYM,2
33026,real,SYM,3
33027,HOT,NOUN,1
33028,SO,PROPN,1
33029,BEWARE,PROPN,1
33030,Joshua,PROPN,22
33031,gRoep,NOUN,1
33032,geldveRspilling,NOUN,1
33033,vaststaan,NOUN,6
33034,meervoud,ADV,2
33035,n,NOUN,1
33036,Saloua,PROPN,1
33037,twaalf/dertien,NOUN,3
33038,Roller,SYM,4
33039,Coaster,PROPN,4
33040,schoolbal,NOUN,3
33041,uitgemaken,VERB,1
33042,trriing,NOUN,1
33043,PROBEREN,PROPN,1
33044,Euhm,INTJ,1
33045,Jahaa,SYM,2
33046,Ahaa,PROPN,2
33047,Euhm,PROPN,1
33048,Filiz,PROPN,2
33049,balpen,NOUN,4
33050,dichttypn,VERB,1
33051,smartphone,NOUN,34
33052,margarineboter,NOUN,1
33053,broodjeten,NOUN,1
33054,talentenhow,NOUN,3
33055,vertegenwoordigen,VERB,5
33056,karr,NOUN,15
33057,JIJ,PROPN,6
33058,hipster,NOUN,3
33059,koop,SYM,2
33060,hipster,SYM,2
33061,sjal,NOUN,1
33062,Starbucks,PROPN,2
33063,koffieshop,NOUN,1
33064,JIJ,PRON,1
33065,hondenhotel,NOUN,3
33066,Billman,PROPN,3
33067,onverzorgen,VERB,5
33068,opgemaakte,VERB,1
33069,onbeleeven,ADJ,1
33070,skeere,NOUN,1
33071,paarsharig,ADJ,1
33072,langneuzig,ADJ,1
33073,lichamelijk,ADJ,12
33074,rimpelig,ADJ,2
33075,benig,ADJ,1
33076,Tum,PROPN,3
33077,tum,SYM,1
33078,tummmmm,VERB,1
33079,skeere,ADJ,1
33080,Fiat,PROPN,6
33081,bestelde,VERB,9
33082,kippetjes,NOUN,1
33083,at,NOUN,4
33084,robotstem,NOUN,1
33085,kippet,NOUN,4
33086,Burg,PROPN,1
33087,toverpoeder,NOUN,1
33088,Tyrese,PROPN,2
33089,Tyrese,NOUN,1
33090,lichtgeweer,NOUN,1
33091,afschrikken,VERB,2
33092,zombiejag,NOUN,1
33093,Hai,PROPN,12
33094,buurhond,NOUN,9
33095,sjiek,ADJ,5
33096,Robber,PROPN,4
33097,Giovanni,PROPN,12
33098,Seth,PROPN,5
33099,Mandori,PROPN,6
33100,Aywan,PROPN,4
33101,Jureny,PROPN,3
33102,8-8,SYM,1
33103,Jureny,NOUN,1
33104,passte,ADJ,1
33105,9-9,SYM,2
33106,eindstand,PROPN,1
33107,omhaalgoal,NOUN,1
33108,wisselden,VERB,8
33109,trapper,NOUN,21
33110,naturel,ADJ,4
33111,hééééél,ADJ,4
33112,hééél,NOUN,4
33113,"65000,-",PROPN,1
33114,snoepjesfabriek,NOUN,2
33115,snoepfabriek,NOUN,24
33116,groentekraam,NOUN,4
33117,zakenmens,NOUN,2
33118,hik,NOUN,10
33119,zakenmens,ADV,1
33120,Wiicontroller,NOUN,22
33121,doodschoot,ADJ,1
33122,twister,PROPN,10
33123,Jady,PROPN,2
33124,sommigen,PRON,7
33125,longeren,VERB,4
33126,DUPLO,PROPN,3
33127,palm,NOUN,1
33128,adviezen/tips,NOUN,1
33129,I.,VERB,1
33130,Devin,PROPN,10
33131,verstoppert,NOUN,15
33132,....................,PUNCT,3
33133,..............,PUNCT,3
33134,Mibo-avond,NOUN,1
33135,balletdansen,PROPN,1
33136,kunstschaatsen,NOUN,2
33137,abc,NOUN,5
33138,Bolle,PROPN,7
33139,135,NUM,7
33140,Schommelen,VERB,10
33141,Lieveheersbeestje,PROPN,8
33142,Interview,NOUN,1
33143,Marja,PROPN,16
33144,bim,NOUN,2
33145,schoolboek,NOUN,7
33146,nakker,NOUN,1
33147,klikspaan,SYM,1
33148,bouwmeester,NOUN,8
33149,koopman,NOUN,6
33150,verkoopt,VERB,1
33151,zei-,SYM,1
33152,dukaat,NOUN,1
33153,Hl,PROPN,1
33154,gwm,VERB,1
33155,kijbitschieten,NOUN,1
33156,´,NOUN,5
33157,snap,SCONJ,4
33158,Christopher,PROPN,6
33159,moeilijkheid,NOUN,7
33160,zónder,ADV,1
33161,wegblijven,VERB,3
33162,Bouchra,PROPN,1
33163,niesen,VERB,11
33164,Lochne,PROPN,1
33165,vasthiellen,VERB,2
33166,20000000,NUM,1
33167,heliumballon,ADJ,1
33168,zenden,VERB,7
33169,hiertegen,ADV,1
33170,overleven,NOUN,1
33171,gaver,ADJ,2
33172,friemeltjes,ADJ,1
33173,Evelien,PROPN,14
33174,twe,PROPN,1
33175,spaarrekening,NOUN,2
33176,huishoudelijk,ADJ,3
33177,okt,PROPN,22
33178,K.,PROPN,21
33179,spookboot,NOUN,1
33180,ra,SYM,13
33181,houd,NOUN,1
33182,7/8,NUM,10
33183,Biebel,PROPN,4
33184,Biebel,NOUN,1
33185,Biebel,SYM,1
33186,harreld,NOUN,1
33187,Harald,PROPN,2
33188,Harrold,PROPN,9
33189,Sier-kon-fleks,PROPN,1
33190,soeppan,NOUN,2
33191,stofzuig,VERB,9
33192,Audi,SYM,1
33193,kapison,PROPN,1
33194,leeftijdgroep,NOUN,1
33195,koepteren,NOUN,1
33196,dierenhokken,NOUN,4
33197,Fjor,PROPN,5
33198,Gente,PROPN,5
33199,Einar,PROPN,7
33200,Scheelt,VERB,2
33201,dacht,NOUN,1
33202,Spookje,PROPN,1
33203,Spookje,NOUN,9
33204,Trick,SYM,1
33205,treat,SYM,1
33206,kruistekent,NOUN,1
33207,Halloween-,NOUN,1
33208,clownshoofd,NOUN,3
33209,schrokt,VERB,1
33210,Seconden,NOUN,2
33211,Bom,NOUN,4
33212,ontplofpen,VERB,8
33213,Spookje,SYM,2
33214,Nehir,PROPN,2
33215,Rukiye,PROPN,1
33216,friend,PROPN,19
33217,friend,ADJ,6
33218,Liefde,NOUN,12
33219,pest,PROPN,2
33220,dein,VERB,1
33221,wegvegen,VERB,1
33222,oefenten,VERB,1
33223,Saramijn,PROPN,1
33224,bruikten,VERB,1
33225,Sovjet-Unie,PROPN,2
33226,grijp,ADJ,2
33227,gok,NOUN,2
33228,vijfhonderdvijftig,ADJ,1
33229,Monstertje,PROPN,2
33230,Bato's,VERB,1
33231,monstertje,PROPN,1
33232,Yanick,PROPN,6
33233,kanoën,ADJ,7
33234,Bonbere,PROPN,1
33235,Rania,PROPN,2
33236,p.s,PROPN,2
33237,gepicknickt,VERB,12
33238,televisiekijken,NOUN,16
33239,stimuleren,VERB,6
33240,den,SYM,6
33241,dwergplaneat,NOUN,1
33242,Gaumea,PROPN,1
33243,Makemak,PROPN,1
33244,Eris,NOUN,1
33245,dwergplanet,NOUN,1
33246,wereldstad,NOUN,4
33247,binnenspe,VERB,2
33248,Yvoe,PROPN,1
33249,Feestplanner,NOUN,1
33250,Rotzak,PROPN,1
33251,optrakteren,VERB,1
33252,solliciteren,VERB,13
33253,peperoni,PROPN,1
33254,11x24,NUM,1
33255,zzzz,NOUN,6
33256,aftrakteren,VERB,1
33257,trooi,NOUN,3
33258,verzamelplek,NOUN,9
33259,allereerst,ADV,26
33260,bootjesrivier,NOUN,1
33261,watershow,NOUN,5
33262,Djengarivier,PROPN,2
33263,Dwervelwind,NOUN,3
33264,superpark,NOUN,1
33265,ken,VERB,6
33266,rekenen/taal/begrijpen,VERB,1
33267,lezen/lezen/,PROPN,1
33268,schrijven/sef,PROPN,1
33269,hulpjuf,NOUN,2
33270,-meester,SYM,1
33271,hulpen,VERB,1
33272,lunchbox,NOUN,1
33273,taalprobleem,NOUN,5
33274,kunstgrasveld,NOUN,7
33275,Wouterus,PROPN,4
33276,kidnapen,VERB,7
33277,Porblopipaahaarots,ADJ,1
33278,zochen,VERB,6
33279,gijzeling,NOUN,3
33280,mept,VERB,2
33281,3-jarig,ADJ,4
33282,gruwelijk,ADJ,9
33283,Kaylee,PROPN,14
33284,trikun,NOUN,1
33285,krijste,VERB,4
33286,Aa,PROPN,5
33287,Aa,SYM,12
33288,35,ADJ,2
33289,beroepje,NOUN,1
33290,paardrijdster,NOUN,8
33291,diezel,NOUN,10
33292,broertje,VERB,2
33293,Doritos,PROPN,3
33294,spekkie,NOUN,10
33295,winterspelen,PROPN,4
33296,dS.,SYM,3
33297,Chiwawa,NOUN,3
33298,Sinta,PROPN,1
33299,Romi,PROPN,8
33300,Feyenoordkeeper,PROPN,1
33301,middenstip,NOUN,4
33302,huisbezoek,NOUN,1
33303,omkleedde,NOUN,1
33304,Nilay,PROPN,5
33305,strooigoed,NOUN,2
33306,aleen,VERB,7
33307,eetnen,VERB,3
33308,klerenontwerper,NOUN,2
33309,klerenontwerper,ADJ,1
33310,toekomstdroom,NOUN,5
33311,griezelfees,NOUN,1
33312,griezelland,NOUN,1
33313,Manouk,PROPN,11
33314,Kijssa,PROPN,2
33315,Sein,PROPN,1
33316,Ijleah,PROPN,1
33317,griezeltaart,VERB,1
33318,opgespoorden,VERB,1
33319,Hiddink,PROPN,1
33320,Ftttt,ADJ,1
33321,match,SYM,3
33322,hopetee,NOUN,1
33323,babyvrie,NOUN,1
33324,Stooteren,VERB,1
33325,doom,NOUN,1
33326,Alphonsus,PROPN,3
33327,karweit,NOUN,9
33328,aanpakn,VERB,1
33329,wiebel,VERB,1
33330,ziek,NOUN,6
33331,Daniëlle,PROPN,39
33332,strael,NOUN,5
33333,herkent,VERB,1
33334,afrenen,VERB,8
33335,Frintenn,PROPN,1
33336,stopps,SYM,1
33337,kinderauto,NOUN,1
33338,Najat,SYM,1
33339,Brom,PROPN,1
33340,spinnenhok,VERB,1
33341,vell,NOUN,9
33342,vellen,VERB,3
33343,mekomos,PROPN,1
33344,Sponsbob,ADJ,5
33345,fota,NOUN,1
33346,Papboren,NOUN,1
33347,duilen,VERB,1
33348,hake,NOUN,1
33349,Yarlotte,PROPN,2
33350,Gek,INTJ,10
33351,Cjarloten,PROPN,1
33352,torp,ADV,1
33353,raatan,PROPN,1
33354,jarlott,PROPN,1
33355,poost,NOUN,1
33356,spring,SYM,3
33357,toorp,NOUN,1
33358,neet,NOUN,1
33359,Yarloten,PROPN,1
33360,Staan,VERB,6
33361,jarlot,NOUN,1
33362,3-2-1,SYM,3
33363,fonk,NOUN,1
33364,olili,NOUN,1
33365,miv,NOUN,2
33366,excl,VERB,1
33367,exclusief,ADJ,2
33368,Parnas,PROPN,2
33369,overgestappen,VERB,2
33370,Christina,PROPN,17
33371,toon,NOUN,20
33372,dansmarietje,PROPN,6
33373,00.30,NUM,5
33374,Wieleman,PROPN,2
33375,Westervoort,PROPN,3
33376,Dolbotters,PROPN,1
33377,doodziek,ADJ,5
33378,01.00,NUM,8
33379,kloten,VERB,7
33380,electriciteit,NOUN,2
33381,vliegtiug,NOUN,4
33382,driehoofdig,ADJ,1
33383,annanas,ADJ,1
33384,mak,VERB,2
33385,Linouk,PROPN,1
33386,Luijerink,PROPN,1
33387,Laptop/computer/iPod/iPad/,PROPN,1
33388,Song,PROPN,7
33389,Vettel,PROPN,5
33390,wereldtitel,NOUN,2
33391,Schumacher,PROPN,2
33392,Webber,PROPN,4
33393,Bull,PROPN,4
33394,Ninjini,PROPN,2
33395,Skylander,PROPN,4
33396,eettent,NOUN,3
33397,ex.,SYM,1
33398,overstromen,VERB,6
33399,overstruiomd,VERB,3
33400,Natascha,PROPN,3
33401,Oudenbosch,PROPN,5
33402,Moerdijksestraat,PROPN,1
33403,Paris,PROPN,24
33404,SaintGermain,PROPN,1
33405,Porto,PROPN,4
33406,Monaco,PROPN,4
33407,Modric,PROPN,3
33408,Odegaard,PROPN,1
33409,Chicharito,PROPN,1
33410,Navas,SYM,1
33411,Casillas,PROPN,10
33412,Pepe,PROPN,8
33413,Carvajal,PROPN,2
33414,soujhoe,PROPN,1
33415,Bayren,PROPN,2
33416,Victorio,PROPN,1
33417,03,SYM,1
33418,Ejevad,PROPN,1
33419,Dortmu,PROPN,1
33420,kei,PROPN,7
33421,speerwerpen,VERB,1
33422,pufjes,NOUN,1
33423,inhalator,NOUN,1
33424,pensoline,NOUN,1
33425,hijteen,VERB,1
33426,astma,ADJ,1
33427,aanwennen,VERB,3
33428,grootouder,NOUN,3
33429,binnenspeeltuin,NOUN,33
33430,welpjes,ADJ,4
33431,berenbos,NOUN,1
33432,Duko,PROPN,5
33433,euen,NOUN,1
33434,hau,PRON,1
33435,rondvliegen,VERB,13
33436,zeeschildpadd,NOUN,2
33437,uitlachen/pesten,PROPN,1
33438,klamboe,NOUN,1
33439,wereldbollamp,NOUN,1
33440,bloemenlamp,NOUN,1
33441,gedeeld,VERB,5
33442,doodeng,ADJ,12
33443,hoefslag,NOUN,2
33444,doorstappen,VERB,3
33445,aansporen,VERB,4
33446,doorzitten,NOUN,1
33447,plp3,NOUN,1
33448,mid,ADJ,7
33449,-den,SYM,1
33450,Ingmar,PROPN,5
33451,Bedreigen,VERB,1
33452,hinderen,VERB,5
33453,sepp,NOUN,1
33454,sep,NOUN,1
33455,geeten,VERB,2
33456,Cengiz,PROPN,6
33457,Godijj,NOUN,1
33458,Emely,PROPN,2
33459,Aalt,PROPN,4
33460,psssss,SYM,1
33461,aaaaaaaaaaaaaaaa,NOUN,1
33462,gehijst,NOUN,2
33463,toets,VERB,6
33464,hondenkussen,NOUN,3
