pos1,pos2,pos3,freq
CCONJ,ADV,PROPN,340
CCONJ,AUX,VERB,153
SCONJ,ADJ,NUM,14
PRON,DET,NUM,186
DET,PROPN,SCONJ,195
SYM,SYM,X,63
SYM,X,X,15
ADJ,DET,VERB,192
AUX,AUX,NUM,16
AUX,NUM,PROPN,65
NUM,PROPN,CCONJ,78
INTJ,NUM,CCONJ,138
PROPN,ADV,CCONJ,178
ADV,NUM,ADV,132
PROPN,NOUN,PRON,169
ADV,NUM,SCONJ,46
SCONJ,AUX,VERB,26
INTJ,ADJ,PROPN,185
ADJ,PROPN,AUX,359
SCONJ,ADJ,SCONJ,85
ADJ,SCONJ,ADJ,248
ADP,AUX,ADV,184
SCONJ,ADP,PUNCT,59
ADP,DET,X,41
DET,X,ADP,13
X,ADP,DET,76
ADJ,PROPN,ADP,373
AUX,NOUN,NOUN,152
DET,NUM,INTJ,70
AUX,PUNCT,NOUN,212
VERB,PROPN,AUX,123
NOUN,SCONJ,SYM,53
CCONJ,DET,ADV,171
NUM,NUM,AUX,189
AUX,NOUN,CCONJ,325
PUNCT,AUX,NOUN,33
ADJ,SYM,ADV,124
AUX,NUM,CCONJ,83
NUM,CCONJ,AUX,21
NUM,AUX,ADV,162
SCONJ,AUX,ADV,63
PRON,PRON,CCONJ,385
PUNCT,DET,PROPN,29
PRON,CCONJ,SYM,91
PUNCT,DET,NUM,7
AUX,DET,AUX,18
INTJ,CCONJ,SYM,104
SYM,PUNCT,INTJ,67
PROPN,ADP,AUX,147
ADJ,ADV,PROPN,157
NOUN,ADJ,SYM,134
PUNCT,PRON,PRON,178
SCONJ,ADV,PROPN,86
CCONJ,SYM,PROPN,53
NOUN,PRON,X,14
PRON,X,PRON,22
X,PRON,PRON,25
SCONJ,INTJ,SPACE,1
INTJ,SPACE,PRON,3
SPACE,PRON,VERB,3
ADV,SYM,ADP,95
SYM,ADP,ADV,91
PRON,SYM,SCONJ,48
NUM,NUM,CCONJ,287
NUM,NUM,VERB,432
CCONJ,INTJ,X,15
SYM,X,PRON,14
X,PRON,VERB,73
SYM,ADV,SYM,62
PROPN,AUX,NUM,247
X,NUM,ADP,3
NUM,INTJ,PUNCT,169
CCONJ,CCONJ,VERB,192
NOUN,NUM,NUM,334
VERB,PUNCT,SCONJ,51
NOUN,VERB,NUM,319
NUM,NUM,INTJ,102
NUM,VERB,VERB,93
SYM,AUX,SYM,12
AUX,SYM,VERB,6
SYM,SCONJ,PUNCT,14
PROPN,NUM,PUNCT,84
NUM,ADJ,NUM,134
PRON,NUM,ADV,98
NUM,ADV,VERB,185
NUM,PROPN,AUX,131
NUM,ADJ,PROPN,34
ADV,CCONJ,SYM,88
CCONJ,SYM,PUNCT,117
ADV,PROPN,NUM,22
SCONJ,INTJ,NUM,79
NUM,AUX,VERB,186
INTJ,SCONJ,ADJ,61
SCONJ,ADP,NUM,75
NUM,NUM,PRON,64
NUM,PRON,ADP,40
NUM,CCONJ,ADJ,144
ADP,NUM,AUX,149
SCONJ,SCONJ,ADP,32
SCONJ,ADP,NOUN,345
PUNCT,PROPN,AUX,54
CCONJ,SCONJ,SCONJ,158
VERB,NOUN,SCONJ,466
CCONJ,PUNCT,ADJ,49
ADP,ADV,NUM,287
PUNCT,INTJ,ADP,84
NOUN,NOUN,PROPN,501
SCONJ,NOUN,PROPN,288
DET,DET,PROPN,188
SCONJ,PUNCT,PRON,59
ADV,SYM,PROPN,75
NOUN,PRON,CCONJ,112
DET,NUM,VERB,206
SYM,ADV,PROPN,73
SCONJ,PROPN,ADJ,200
PUNCT,AUX,INTJ,10
SYM,DET,ADV,42
NOUN,PROPN,AUX,1062
PUNCT,PRON,CCONJ,4
PUNCT,PRON,ADJ,53
NUM,PROPN,PRON,42
PRON,NUM,PROPN,57
NOUN,SYM,X,24
NUM,CCONJ,DET,365
ADV,NUM,PROPN,105
NUM,PROPN,ADV,93
DET,X,CCONJ,7
PROPN,ADV,X,13
X,X,PROPN,5
ADJ,CCONJ,ADP,498
PRON,DET,PUNCT,58
DET,PUNCT,SYM,76
PUNCT,ADJ,PRON,40
PUNCT,ADP,INTJ,32
ADP,PUNCT,AUX,35
NOUN,PRON,SYM,77
SCONJ,PROPN,ADP,330
INTJ,NOUN,X,33
NOUN,X,PUNCT,46
PROPN,SYM,DET,61
SYM,DET,DET,77
PUNCT,VERB,NUM,12
SCONJ,SCONJ,ADJ,98
ADV,ADP,X,35
ADP,SYM,NUM,34
SYM,CCONJ,VERB,140
ADV,NUM,DET,26
NOUN,NUM,ADV,111
NUM,ADV,CCONJ,40
PUNCT,PROPN,INTJ,39
X,INTJ,NOUN,23
DET,SYM,X,11
INTJ,ADP,SYM,122
ADJ,NUM,ADV,147
NUM,PUNCT,SYM,16
ADJ,SYM,NOUN,158
ADJ,DET,PUNCT,20
PUNCT,ADP,VERB,42
ADV,X,PRON,23
X,PRON,NOUN,39
SYM,PUNCT,NOUN,69
VERB,NOUN,X,13
NOUN,X,CCONJ,12
PUNCT,SYM,SCONJ,68
SYM,SCONJ,ADV,50
ADV,ADV,X,122
ADV,X,NOUN,30
X,NOUN,PRON,12
CCONJ,ADP,SCONJ,64
PROPN,AUX,AUX,241
AUX,AUX,CCONJ,340
PRON,PROPN,NOUN,152
ADV,CCONJ,NOUN,320
NOUN,SCONJ,VERB,148
INTJ,ADJ,NUM,151
SYM,AUX,INTJ,21
PRON,ADJ,PROPN,267
INTJ,AUX,SYM,11
AUX,SYM,PUNCT,24
ADJ,NUM,X,11
NUM,X,INTJ,7
AUX,ADP,AUX,59
SYM,DET,INTJ,52
ADJ,NOUN,X,63
X,CCONJ,SYM,2
SCONJ,NOUN,AUX,287
ADJ,NOUN,NUM,290
AUX,NUM,ADJ,100
ADP,ADV,SYM,67
NUM,PUNCT,PROPN,4
NOUN,PUNCT,PUNCT,18
PUNCT,PUNCT,SYM,57
PROPN,PROPN,NUM,154
PUNCT,NOUN,INTJ,45
ADV,CCONJ,ADJ,235
SYM,NOUN,INTJ,120
VERB,AUX,NUM,45
SYM,PUNCT,VERB,105
DET,SCONJ,PRON,65
PUNCT,PRON,SYM,24
NOUN,X,X,34
X,X,SYM,7
CCONJ,PRON,NUM,116
PRON,X,AUX,6
X,AUX,PRON,27
SYM,PRON,PUNCT,98
ADP,ADJ,SYM,70
PROPN,ADV,NUM,121
PRON,CCONJ,NUM,20
PUNCT,SCONJ,DET,47
AUX,CCONJ,SYM,33
PRON,NUM,SYM,40
SYM,CCONJ,NUM,33
VERB,SCONJ,CCONJ,127
SCONJ,CCONJ,SCONJ,27
PRON,NUM,AUX,140
VERB,X,INTJ,72
PRON,PUNCT,NUM,15
ADJ,PUNCT,SCONJ,38
PUNCT,SCONJ,ADV,23
SYM,NOUN,PROPN,77
ADV,PUNCT,PUNCT,14
VERB,NUM,CCONJ,40
NUM,VERB,AUX,68
AUX,NOUN,PROPN,274
CCONJ,AUX,PROPN,64
PRON,PRON,X,26
PRON,X,SYM,19
VERB,NUM,PRON,31
SYM,PUNCT,PRON,159
DET,PROPN,NUM,76
ADP,AUX,INTJ,79
SCONJ,PUNCT,INTJ,112
AUX,SCONJ,PUNCT,68
INTJ,VERB,SYM,66
ADJ,PROPN,CCONJ,245
VERB,SYM,SCONJ,20
NUM,AUX,NUM,56
SCONJ,SCONJ,ADV,250
CCONJ,NUM,ADJ,158
SYM,ADJ,NUM,26
PUNCT,SYM,NUM,60
SYM,NUM,VERB,10
PROPN,X,PUNCT,21
NUM,AUX,ADJ,58
AUX,NUM,NUM,161
ADJ,ADP,SYM,131
PROPN,VERB,SYM,43
AUX,NUM,PRON,32
NUM,ADP,CCONJ,67
PROPN,CCONJ,VERB,350
ADJ,SYM,SCONJ,34
INTJ,X,PUNCT,33
PUNCT,DET,VERB,16
INTJ,PUNCT,PUNCT,18
SYM,ADP,CCONJ,23
NUM,ADP,SCONJ,15
NUM,INTJ,CCONJ,21
INTJ,CCONJ,NUM,39
AUX,NUM,PUNCT,150
NUM,NUM,ADV,154
NUM,ADV,ADV,189
AUX,PRON,CCONJ,178
PUNCT,VERB,INTJ,64
DET,ADV,NUM,89
NUM,SYM,NUM,26
PRON,PRON,PROPN,427
SYM,PRON,PROPN,48
NUM,ADP,SYM,17
NUM,ADV,NUM,39
NUM,AUX,INTJ,33
NUM,X,CCONJ,11
SCONJ,VERB,ADJ,28
AUX,NUM,SYM,15
NUM,SYM,PUNCT,115
DET,NUM,SYM,25
NUM,ADP,AUX,25
ADP,AUX,NUM,3
PRON,NUM,ADJ,164
CCONJ,NUM,SYM,21
NUM,ADJ,CCONJ,113
ADP,PUNCT,SCONJ,26
SYM,ADJ,CCONJ,66
AUX,DET,PUNCT,79
SYM,ADJ,DET,104
NUM,INTJ,PROPN,40
ADJ,CCONJ,CCONJ,168
NUM,ADJ,INTJ,31
PUNCT,VERB,AUX,40
VERB,ADJ,NUM,177
PROPN,ADJ,INTJ,96
SYM,PUNCT,ADP,44
SYM,NOUN,SCONJ,26
PRON,DET,CCONJ,23
VERB,AUX,SYM,29
AUX,SYM,NOUN,20
CCONJ,CCONJ,AUX,42
NOUN,SCONJ,NUM,32
PRON,SCONJ,NUM,309
PROPN,SCONJ,ADJ,101
PRON,ADV,X,84
ADV,X,SYM,13
SCONJ,SYM,ADP,9
SYM,SCONJ,SCONJ,26
ADP,AUX,PROPN,41
NUM,ADJ,VERB,197
INTJ,PRON,CCONJ,118
PUNCT,VERB,PROPN,103
DET,DET,PUNCT,34
DET,PUNCT,DET,44
PRON,VERB,X,74
VERB,ADJ,SYM,102
ADP,ADP,SCONJ,201
CCONJ,PROPN,ADJ,145
ADV,SCONJ,PROPN,515
ADJ,PROPN,ADJ,143
VERB,VERB,NUM,42
NOUN,PROPN,SCONJ,182
PROPN,SCONJ,SYM,13
NOUN,DET,X,2
DET,X,PROPN,14
X,PROPN,SYM,4
VERB,NUM,PUNCT,95
VERB,PUNCT,X,89
PUNCT,X,PRON,54
X,PRON,ADV,29
SCONJ,SCONJ,VERB,19
ADJ,PROPN,INTJ,82
PUNCT,NOUN,ADJ,56
NOUN,DET,ADP,58
PROPN,INTJ,DET,160
PUNCT,ADJ,DET,32
SYM,PUNCT,ADJ,32
ADJ,SCONJ,PROPN,321
SYM,DET,PRON,33
ADP,ADP,SYM,102
PUNCT,INTJ,AUX,41
AUX,SYM,ADV,25
CCONJ,NOUN,X,4
NOUN,X,AUX,8
ADJ,SYM,DET,44
SCONJ,AUX,NOUN,24
NUM,SYM,VERB,15
NUM,ADP,INTJ,75
DET,VERB,VERB,416
PRON,CCONJ,AUX,45
CCONJ,PROPN,SCONJ,106
X,INTJ,VERB,20
PRON,DET,ADP,44
DET,NUM,PROPN,58
NUM,PROPN,VERB,170
SCONJ,DET,SCONJ,33
DET,SCONJ,INTJ,5
SCONJ,PUNCT,X,76
X,ADV,ADP,23
CCONJ,NUM,PROPN,67
AUX,VERB,PROPN,181
NUM,VERB,NOUN,178
NOUN,NUM,ADJ,189
AUX,DET,ADP,78
ADV,SYM,NOUN,97
PRON,ADJ,X,10
ADJ,X,INTJ,23
SYM,PUNCT,ADV,98
AUX,NUM,VERB,53
SYM,ADV,NUM,68
SCONJ,ADJ,AUX,117
SCONJ,PUNCT,ADP,13
ADV,DET,SCONJ,13
DET,SCONJ,ADV,3
ADP,ADP,X,11
ADP,X,INTJ,51
X,INTJ,ADJ,29
SYM,PROPN,AUX,72
PUNCT,DET,DET,20
VERB,INTJ,NUM,160
ADJ,ADP,X,22
ADP,X,ADV,14
X,ADV,PROPN,3
ADV,X,NUM,9
X,NUM,ADJ,2
PUNCT,NOUN,DET,18
PRON,X,INTJ,34
SYM,X,CCONJ,2
ADP,CCONJ,NUM,29
AUX,ADV,X,27
X,SYM,SYM,21
AUX,NOUN,SYM,64
AUX,NUM,ADV,24
NUM,ADV,AUX,73
PRON,CCONJ,ADP,228
SCONJ,AUX,ADP,17
PUNCT,INTJ,SCONJ,35
SYM,NUM,ADP,24
SCONJ,PUNCT,SCONJ,28
PROPN,SYM,SCONJ,38
PROPN,ADJ,DET,164
PROPN,NUM,SYM,11
NUM,ADJ,ADV,79
PRON,SYM,AUX,65
INTJ,VERB,NUM,46
ADP,X,PRON,10
CCONJ,AUX,AUX,34
PROPN,SYM,PRON,76
CCONJ,ADP,AUX,77
VERB,SCONJ,X,26
SCONJ,X,VERB,4
X,VERB,PUNCT,34
ADJ,INTJ,X,16
SCONJ,PUNCT,NOUN,133
PUNCT,NOUN,SCONJ,5
NOUN,SCONJ,AUX,89
AUX,CCONJ,ADJ,183
NOUN,SYM,DET,85
ADJ,AUX,X,6
DET,CCONJ,SYM,19
DET,ADP,NUM,39
PROPN,ADJ,NUM,61
PROPN,SCONJ,DET,244
SCONJ,CCONJ,ADV,90
DET,PRON,SCONJ,55
ADJ,SYM,VERB,65
X,PRON,AUX,31
PUNCT,PROPN,ADP,40
PROPN,ADP,SYM,74
X,NOUN,NOUN,22
ADJ,NUM,AUX,116
ADV,X,PUNCT,12
ADJ,DET,NUM,59
NUM,ADV,ADP,127
PRON,SCONJ,ADP,120
X,NOUN,VERB,40
DET,NUM,SCONJ,14
NUM,SCONJ,ADV,24
PUNCT,PRON,PROPN,20
NOUN,NOUN,X,25
ADV,X,ADJ,7
X,ADJ,CCONJ,3
X,DET,INTJ,7
X,PUNCT,AUX,10
ADV,X,VERB,28
PUNCT,INTJ,NUM,14
SCONJ,ADJ,SYM,19
CCONJ,NUM,SCONJ,19
SCONJ,PUNCT,VERB,25
DET,DET,ADP,33
DET,CCONJ,NOUN,31
INTJ,SCONJ,ADP,47
AUX,SYM,ADJ,19
PUNCT,ADP,NUM,46
DET,ADP,X,2
ADP,X,X,8
X,X,DET,3
PUNCT,PRON,INTJ,21
PUNCT,CCONJ,SYM,41
PROPN,PUNCT,PRON,123
SCONJ,ADJ,ADJ,162
AUX,PUNCT,SCONJ,27
ADV,SYM,SCONJ,46
CCONJ,DET,PUNCT,35
ADJ,PUNCT,PROPN,64
SCONJ,VERB,PROPN,23
VERB,PROPN,INTJ,143
DET,SYM,NUM,16
PUNCT,PRON,SCONJ,22
DET,DET,VERB,105
NUM,SYM,SYM,47
VERB,INTJ,X,27
CCONJ,SYM,NUM,14
SYM,NUM,PROPN,8
INTJ,AUX,NUM,20
PROPN,CCONJ,SCONJ,165
SYM,SYM,NUM,21
NUM,PUNCT,ADJ,11
NUM,NUM,ADJ,163
PROPN,VERB,NUM,152
VERB,NUM,VERB,30
SCONJ,NOUN,NUM,27
AUX,NUM,DET,8
SCONJ,DET,NUM,114
PUNCT,NOUN,NUM,13
ADJ,SYM,NUM,15
SYM,NUM,NUM,20
AUX,PUNCT,NUM,8
PUNCT,NUM,PUNCT,11
PUNCT,AUX,NUM,16
PROPN,PUNCT,SCONJ,21
SCONJ,SYM,SCONJ,24
AUX,X,ADV,10
NUM,SYM,ADV,31
SYM,CCONJ,PUNCT,64
PUNCT,NOUN,PROPN,47
PUNCT,X,PROPN,6
X,PROPN,PROPN,24
PROPN,NOUN,SCONJ,72
CCONJ,SCONJ,PUNCT,89
SYM,AUX,SCONJ,12
DET,SCONJ,DET,46
SYM,ADJ,PROPN,21
CCONJ,SYM,ADJ,15
PROPN,X,NOUN,7
AUX,AUX,AUX,419
SCONJ,PROPN,AUX,143
NUM,VERB,NUM,67
X,NUM,PUNCT,17
ADJ,NUM,PRON,29
SYM,NOUN,NUM,18
PROPN,PROPN,X,28
SCONJ,CCONJ,ADP,15
SYM,ADP,NUM,50
NUM,ADJ,SYM,12
SCONJ,CCONJ,PUNCT,5
INTJ,INTJ,X,26
X,SYM,VERB,6
ADJ,PUNCT,ADP,71
PUNCT,AUX,PROPN,54
VERB,DET,AUX,6
DET,AUX,DET,13
NOUN,NUM,DET,39
PROPN,DET,VERB,160
SCONJ,VERB,ADV,88
PUNCT,VERB,CCONJ,50
PROPN,NOUN,PROPN,280
NOUN,ADV,X,32
PUNCT,ADP,ADJ,40
CCONJ,ADJ,PROPN,116
VERB,AUX,X,13
AUX,X,PUNCT,2
PUNCT,X,DET,80
NOUN,PRON,SCONJ,209
DET,VERB,PROPN,100
PRON,SCONJ,AUX,14
AUX,SCONJ,NUM,60
CCONJ,VERB,INTJ,126
PROPN,CCONJ,AUX,92
ADJ,SCONJ,SYM,22
ADP,PRON,X,15
X,SYM,NOUN,10
SYM,PROPN,ADJ,59
CCONJ,SYM,SCONJ,30
X,ADP,PROPN,15
PROPN,DET,CCONJ,9
VERB,SYM,ADP,48
SCONJ,SCONJ,NUM,12
CCONJ,CCONJ,ADJ,169
INTJ,ADP,SCONJ,103
PUNCT,PROPN,SYM,20
DET,CCONJ,ADP,13
AUX,X,DET,4
ADV,PUNCT,X,32
INTJ,DET,PUNCT,29
SCONJ,NUM,PUNCT,35
AUX,SYM,PRON,27
DET,NUM,X,3
NUM,X,NOUN,4
NUM,AUX,PROPN,29
CCONJ,ADP,SYM,54
VERB,PROPN,NOUN,199
PROPN,ADP,ADJ,314
PROPN,ADJ,PROPN,82
AUX,SCONJ,SYM,19
DET,PRON,CCONJ,54
SYM,CCONJ,AUX,40
X,DET,DET,13
PROPN,NOUN,NUM,32
SCONJ,X,NOUN,14
PUNCT,ADV,SYM,15
INTJ,X,PROPN,10
SYM,X,VERB,1
DET,NUM,DET,52
SCONJ,ADV,SYM,31
NUM,NUM,DET,80
PRON,NUM,CCONJ,102
ADJ,SYM,PROPN,45
NUM,INTJ,AUX,26
NOUN,X,ADP,72
PRON,SCONJ,PUNCT,77
ADV,SYM,X,10
PUNCT,DET,SYM,13
ADP,CCONJ,SCONJ,159
ADP,SYM,VERB,103
NUM,PROPN,DET,43
PUNCT,ADJ,SYM,10
X,ADV,NUM,2
INTJ,SCONJ,PUNCT,75
ADP,SYM,ADV,77
SCONJ,PUNCT,NUM,2
PUNCT,NUM,ADP,2
NUM,VERB,INTJ,34
VERB,NUM,SCONJ,12
AUX,VERB,NUM,52
DET,NUM,AUX,91
PROPN,NUM,AUX,23
NUM,INTJ,ADJ,50
DET,NUM,ADV,91
SCONJ,PRON,X,14
PRON,X,NUM,4
X,NUM,NOUN,50
NUM,PUNCT,NUM,10
SCONJ,CCONJ,NOUN,20
X,CCONJ,NUM,4
ADP,SCONJ,SYM,13
SCONJ,SYM,INTJ,55
VERB,SYM,CCONJ,99
INTJ,NUM,X,3
NUM,X,ADP,11
X,ADP,PRON,24
ADV,X,ADV,43
ADV,SYM,NUM,15
SYM,NUM,ADV,11
PROPN,PRON,SCONJ,52
PUNCT,SCONJ,NOUN,32
PROPN,INTJ,X,4
ADJ,ADJ,NUM,90
PUNCT,ADV,NOUN,51
PUNCT,PROPN,NUM,12
PRON,X,ADJ,11
PROPN,AUX,SYM,33
DET,PUNCT,AUX,23
SCONJ,NUM,CCONJ,21
SCONJ,SYM,DET,16
NUM,NUM,SCONJ,35
NUM,SCONJ,ADP,13
NUM,CCONJ,PROPN,38
ADV,X,DET,19
NUM,PUNCT,NOUN,38
NOUN,PROPN,NUM,63
X,CCONJ,PUNCT,1
SCONJ,SYM,VERB,16
CCONJ,PRON,SCONJ,140
ADP,NUM,SYM,45
PRON,DET,SCONJ,17
DET,SCONJ,NOUN,9
SYM,AUX,PROPN,59
ADP,SYM,AUX,20
VERB,CCONJ,NUM,125
ADJ,PRON,SCONJ,83
SCONJ,ADJ,PRON,92
NUM,CCONJ,VERB,60
AUX,X,VERB,5
X,VERB,INTJ,3
SCONJ,X,SYM,8
PROPN,NOUN,SYM,78
AUX,PROPN,NOUN,120
PRON,PUNCT,PUNCT,10
INTJ,ADP,X,8
ADP,X,AUX,2
X,AUX,ADP,3
ADJ,AUX,SYM,27
PRON,PUNCT,X,12
SCONJ,X,INTJ,24
X,INTJ,ADV,45
SYM,AUX,NOUN,46
PUNCT,ADJ,PROPN,9
NUM,PUNCT,VERB,30
ADP,VERB,NUM,48
INTJ,NUM,DET,21
PROPN,DET,SCONJ,20
SCONJ,SYM,CCONJ,32
SCONJ,PUNCT,PROPN,67
NOUN,NUM,PROPN,81
ADJ,NUM,SCONJ,18
INTJ,DET,SCONJ,8
PUNCT,ADV,CCONJ,37
ADJ,VERB,X,24
VERB,SYM,PRON,47
ADJ,PRON,SYM,41
DET,PUNCT,ADP,64
PRON,SCONJ,SYM,28
VERB,NUM,INTJ,31
AUX,ADP,SCONJ,66
NUM,ADJ,AUX,103
CCONJ,PUNCT,DET,34
NOUN,X,SYM,27
NOUN,X,NUM,5
X,SYM,X,4
SCONJ,ADP,VERB,50
PUNCT,ADJ,SCONJ,25
ADV,VERB,X,44
VERB,X,ADP,31
X,SCONJ,DET,3
ADV,SCONJ,X,14
NUM,PROPN,NOUN,64
ADV,X,AUX,11
NUM,PROPN,SYM,15
NUM,PROPN,INTJ,31
NUM,SYM,AUX,8
SYM,AUX,PUNCT,78
PROPN,INTJ,NUM,40
NUM,ADV,DET,47
ADJ,NUM,DET,42
ADV,X,X,6
NUM,ADV,SCONJ,14
X,SYM,ADV,9
NUM,ADV,PRON,62
X,ADP,ADJ,16
SYM,ADP,AUX,21
PUNCT,DET,INTJ,20
DET,AUX,PRON,17
PUNCT,PROPN,SCONJ,10
CCONJ,ADV,X,23
CCONJ,AUX,NOUN,56
PUNCT,DET,ADV,8
DET,ADP,SCONJ,15
PROPN,SCONJ,ADP,68
VERB,X,VERB,4
ADP,SYM,SCONJ,19
SCONJ,SYM,AUX,4
SCONJ,ADP,SYM,22
ADV,X,CCONJ,19
ADP,AUX,ADJ,51
ADJ,PUNCT,NUM,8
PUNCT,NUM,PROPN,3
CCONJ,PUNCT,PROPN,20
PROPN,VERB,X,12
VERB,X,NOUN,31
PRON,X,ADP,8
PROPN,SCONJ,X,2
SCONJ,X,PRON,10
PROPN,PUNCT,ADJ,37
CCONJ,SYM,AUX,17
PRON,X,PROPN,4
SYM,PUNCT,SCONJ,21
SCONJ,ADV,X,9
DET,CCONJ,CCONJ,8
SYM,AUX,NUM,21
SYM,DET,ADP,8
X,SYM,INTJ,15
VERB,ADP,X,21
ADP,X,PUNCT,2
ADJ,PROPN,PRON,127
ADJ,PROPN,NUM,70
PROPN,PUNCT,DET,37
ADJ,PRON,NUM,31
NUM,AUX,CCONJ,49
NUM,NUM,PROPN,64
PRON,X,DET,11
SCONJ,NUM,SCONJ,19
NUM,SCONJ,DET,39
DET,X,PRON,19
ADP,AUX,DET,77
VERB,X,X,11
SCONJ,PUNCT,ADJ,12
DET,PRON,NUM,20
NOUN,NUM,SYM,48
SCONJ,ADJ,PROPN,47
SCONJ,AUX,PROPN,20
INTJ,X,ADV,29
ADP,DET,SCONJ,26
DET,SCONJ,PUNCT,2
PROPN,SYM,X,8
SYM,X,NOUN,10
X,NOUN,AUX,14
NUM,CCONJ,NOUN,58
PUNCT,SCONJ,SCONJ,10
NUM,AUX,NOUN,26
DET,ADP,CCONJ,19
NUM,PRON,DET,12
NOUN,SCONJ,CCONJ,27
SCONJ,CCONJ,DET,29
SYM,PUNCT,PUNCT,4
INTJ,NUM,ADV,35
CCONJ,VERB,SYM,11
VERB,PROPN,NUM,35
ADJ,SCONJ,NUM,83
PUNCT,SCONJ,PUNCT,19
SYM,DET,NUM,9
PUNCT,ADV,PROPN,44
INTJ,X,DET,36
SCONJ,NUM,ADP,33
NUM,VERB,SCONJ,55
SCONJ,AUX,PUNCT,21
SCONJ,INTJ,X,15
NUM,AUX,SYM,4
X,ADV,PRON,26
DET,X,NUM,7
NUM,ADJ,PRON,32
ADJ,NUM,SYM,16
INTJ,PROPN,X,13
PROPN,X,SYM,8
PRON,DET,X,17
DET,X,X,8
X,X,NOUN,8
X,X,CCONJ,6
ADJ,X,PUNCT,9
SCONJ,SYM,PUNCT,27
PUNCT,PROPN,ADJ,38
SCONJ,DET,ADP,25
DET,X,DET,18
ADJ,SCONJ,CCONJ,23
CCONJ,PUNCT,PUNCT,4
NOUN,X,SCONJ,11
PRON,PROPN,X,15
NUM,CCONJ,SCONJ,24
NOUN,CCONJ,X,8
CCONJ,X,ADP,1
X,ADP,NOUN,21
VERB,SYM,DET,26
X,PUNCT,VERB,8
PUNCT,NOUN,SYM,13
NOUN,ADP,X,50
ADJ,CCONJ,X,1
CCONJ,X,AUX,1
PUNCT,VERB,SYM,10
ADP,SYM,X,5
ADJ,SYM,X,13
PRON,NUM,DET,17
X,X,VERB,2
X,VERB,AUX,6
CCONJ,VERB,NUM,29
ADP,PUNCT,PUNCT,2
X,CCONJ,NOUN,6
SCONJ,PUNCT,AUX,5
NUM,DET,DET,6
ADJ,PROPN,SCONJ,58
VERB,VERB,X,9
INTJ,PUNCT,NUM,5
X,PRON,NUM,3
NOUN,PUNCT,NUM,11
AUX,PUNCT,ADJ,41
NUM,SCONJ,PUNCT,5
AUX,AUX,SYM,18
SCONJ,SYM,NOUN,19
SYM,PROPN,SCONJ,13
INTJ,DET,ADP,38
PROPN,PUNCT,X,3
SYM,ADP,SCONJ,14
ADJ,X,ADV,3
NUM,ADV,NOUN,27
VERB,SYM,X,3
X,ADV,DET,16
NUM,DET,PUNCT,1
X,ADP,ADP,16
VERB,X,ADV,19
PUNCT,X,VERB,8
DET,X,INTJ,14
PROPN,ADJ,SYM,21
NUM,ADJ,DET,52
NUM,SYM,ADJ,6
AUX,CCONJ,NUM,28
NUM,PRON,NOUN,48
ADJ,DET,CCONJ,6
DET,CCONJ,PROPN,9
NUM,AUX,AUX,46
X,ADV,SYM,3
PUNCT,DET,PUNCT,1
AUX,SYM,AUX,2
SYM,PRON,X,1
PRON,X,NOUN,21
VERB,X,PROPN,13
NUM,PRON,NUM,12
AUX,CCONJ,CCONJ,61
PROPN,AUX,X,8
AUX,X,NOUN,9
PUNCT,NUM,ADV,3
PUNCT,INTJ,SPACE,1
NOUN,INTJ,X,25
NUM,SYM,ADP,13
NUM,DET,PROPN,13
PROPN,X,INTJ,13
PROPN,SCONJ,PUNCT,23
SCONJ,NOUN,X,5
SCONJ,CCONJ,NUM,4
CCONJ,PUNCT,X,4
X,AUX,VERB,8
ADP,X,PROPN,17
X,PROPN,INTJ,8
NOUN,DET,NUM,63
PRON,INTJ,X,25
ADP,X,ADJ,2
X,ADJ,ADP,6
PUNCT,SCONJ,VERB,8
SCONJ,VERB,NOUN,130
NUM,INTJ,SCONJ,10
INTJ,SCONJ,NUM,6
NUM,SCONJ,PROPN,9
VERB,SYM,ADJ,29
SCONJ,SYM,ADJ,11
ADP,AUX,NOUN,49
ADP,NUM,SCONJ,20
NUM,SCONJ,INTJ,10
PROPN,SCONJ,AUX,12
PROPN,NUM,INTJ,13
PROPN,PUNCT,PUNCT,7
AUX,SYM,SCONJ,9
VERB,PUNCT,PUNCT,15
SCONJ,NUM,ADV,11
X,INTJ,ADP,13
X,PROPN,ADV,12
NOUN,X,ADJ,9
X,ADV,ADJ,27
ADP,ADV,X,16
NUM,SCONJ,NUM,2
AUX,SYM,CCONJ,25
SCONJ,DET,PUNCT,21
AUX,PROPN,NUM,26
PROPN,NUM,PROPN,96
ADJ,DET,SCONJ,4
DET,SCONJ,ADJ,31
DET,VERB,X,1
X,INTJ,NUM,5
PROPN,DET,AUX,14
DET,AUX,INTJ,3
ADJ,AUX,NUM,46
PUNCT,X,SYM,5
DET,INTJ,X,24
INTJ,X,X,13
NUM,PUNCT,SCONJ,7
SYM,SCONJ,AUX,4
AUX,SYM,ADP,8
SCONJ,X,ADV,11
INTJ,X,ADJ,10
AUX,SYM,PROPN,24
SCONJ,VERB,VERB,53
X,VERB,X,1
VERB,DET,X,11
SYM,INTJ,X,3
SYM,SCONJ,SYM,9
ADJ,SYM,AUX,23
CCONJ,SCONJ,NUM,12
SYM,NUM,SYM,7
ADP,X,NOUN,31
X,NOUN,ADV,10
DET,PROPN,X,8
ADV,X,PROPN,18
